"","Species","Quad","Year","totPsize","Gcov","year","NRquad"
"324","Bouteloua curtipendula","e1q4a-1",51,292.465617777874,718.259165827061,52,9
"325","Bouteloua curtipendula","e1q4a-1",52,45.2521088447027,572.377513855412,53,0
"326","Bouteloua curtipendula","e1q4a-1",53,31.6397461828655,573.863821676448,54,0
"327","Bouteloua curtipendula","e1q4a-1",54,65.5288517693926,694.144746408609,55,8
"328","Bouteloua curtipendula","e1q4a-1",55,201.23173792665,690.340638634145,56,12
"329","Bouteloua curtipendula","e1q4a-1",56,12.114316178348,359.320647127151,57,1
"330","Bouteloua curtipendula","e1q4a-1",57,77.7592726721273,376.131747273041,58,2
"331","Bouteloua curtipendula","e1q4a-1",58,43.5795787147595,565.150718562817,59,2
"332","Bouteloua curtipendula","e1q4a-1",59,37.0791687150215,603.769055744085,60,0
"333","Bouteloua curtipendula","e1q4a-1",60,18.240602366885,676.214526694787,61,1
"334","Bouteloua curtipendula","e1q4a-1",61,30.7347092762913,712.140681512789,62,3
"335","Bouteloua curtipendula","e1q4a-1",64,7.386973592181,704.15989481635,65,0
"336","Bouteloua curtipendula","e1q4a-1",65,62.2561451030244,1017.8856146598,66,5
"337","Bouteloua curtipendula","e1q4a-1",66,73.1321549203997,902.752142779239,67,1
"338","Bouteloua curtipendula","e1q4a-1",67,64.4232673928077,531.486462469618,68,3
"339","Bouteloua curtipendula","e1q4a-1",68,239.229567728884,956.665486695544,69,8
"340","Bouteloua curtipendula","e1q4a-1",70,121.896612368235,962.369717430572,71,0
"341","Bouteloua curtipendula","e1q4a-1",72,65.0255228923604,729.790880864145,73,31
"342","Bouteloua curtipendula","e1q4a-2",34,195.402001044348,1842.51238023898,35,11
"343","Bouteloua curtipendula","e1q4a-2",35,105.004503000618,890.871385505286,36,2
"344","Bouteloua curtipendula","e1q4a-2",36,518.278349615131,537.922887977719,37,16
"345","Bouteloua curtipendula","e1q4a-2",37,1106.15383363502,921.530825074739,38,2
"346","Bouteloua curtipendula","e1q4a-2",38,1775.56972313339,1140.96139394001,39,0
"347","Bouteloua curtipendula","e1q4a-2",39,1966.22652812966,1224.37247967865,40,2
"348","Bouteloua curtipendula","e1q4a-2",40,1540.64584002135,529.735645388724,41,1
"349","Bouteloua curtipendula","e1q4a-2",41,2491.20979328356,1057.32174268367,42,0
"350","Bouteloua curtipendula","e1q4a-2",42,3427.72334286004,1641.37435344769,43,0
"351","Bouteloua curtipendula","e1q4a-2",43,3610.54760062676,1771.19696471907,44,0
"352","Bouteloua curtipendula","e1q4a-2",44,4361.64223874835,2252.19386078866,45,0
"353","Bouteloua curtipendula","e1q4a-2",45,2855.38479914225,1615.95414000505,46,0
"354","Bouteloua curtipendula","e1q4a-2",46,2211.6748750662,1612.97717480189,47,4
"355","Bouteloua curtipendula","e1q4a-2",47,1781.53324032715,876.166726274407,48,1
"356","Bouteloua curtipendula","e1q4a-2",48,1420.96196274783,1225.03468632294,49,11
"357","Bouteloua curtipendula","e1q4a-2",49,683.435422608899,432.921526202348,50,5
"358","Bouteloua curtipendula","e1q4a-2",50,944.558991165291,473.916901823161,51,13
"359","Bouteloua curtipendula","e1q4a-2",51,1336.22108619699,718.259165827061,52,6
"360","Bouteloua curtipendula","e1q4a-2",52,152.821333112627,572.377513855412,53,0
"361","Bouteloua curtipendula","e1q4a-2",53,379.774185846313,573.863821676448,54,4
"362","Bouteloua curtipendula","e1q4a-2",54,603.250084552998,694.144746408609,55,9
"363","Bouteloua curtipendula","e1q4a-2",55,418.970435378183,690.340638634145,56,1
"364","Bouteloua curtipendula","e1q4a-2",56,20.6233236971095,359.320647127151,57,2
"365","Bouteloua curtipendula","e1q4a-2",57,121.511620773222,376.131747273041,58,2
"366","Bouteloua curtipendula","e1q4a-2",58,182.449150140311,565.150718562817,59,7
"367","Bouteloua curtipendula","e1q4a-2",59,204.759486710771,603.769055744085,60,6
"368","Bouteloua curtipendula","e1q4a-2",60,51.2477201294365,676.214526694787,61,2
"369","Bouteloua curtipendula","e1q4a-2",61,246.706454837028,712.140681512789,62,0
"370","Bouteloua curtipendula","e1q4a-2",62,178.581794874054,929.571813305701,63,1
"371","Bouteloua curtipendula","e1q4a-2",64,5.242140216321,704.15989481635,65,0
"372","Bouteloua curtipendula","e1q4a-2",65,108.315696314754,1017.8856146598,66,10
"373","Bouteloua curtipendula","e1q4a-2",66,58.1540016193474,902.752142779239,67,3
"374","Bouteloua curtipendula","e1q4a-2",67,154.258082542833,531.486462469618,68,5
"375","Bouteloua curtipendula","e1q4a-2",68,93.9549576605105,956.665486695544,69,5
"376","Bouteloua curtipendula","e1q4a-2",70,50.1377431923152,962.369717430572,71,0
"377","Bouteloua curtipendula","e1q4a-2",72,177.327531984846,729.790880864145,73,34
"378","Bouteloua curtipendula","e1q5-1",34,180.690211254901,1842.51238023898,35,5
"379","Bouteloua curtipendula","e1q5-1",35,357.499054978332,890.871385505286,36,24
"380","Bouteloua curtipendula","e1q5-1",36,585.997332155887,537.922887977719,37,9
"381","Bouteloua curtipendula","e1q5-1",37,928.195044530388,921.530825074739,38,4
"382","Bouteloua curtipendula","e1q5-1",38,1888.20988506362,1140.96139394001,39,3
"383","Bouteloua curtipendula","e1q5-1",39,1778.23020437768,1224.37247967865,40,0
"384","Bouteloua curtipendula","e1q5-1",40,95.7426194388211,529.735645388724,41,0
"385","Bouteloua curtipendula","e1q5-1",41,560.203963701895,1057.32174268367,42,4
"386","Bouteloua curtipendula","e1q5-1",42,1853.83974012923,1641.37435344769,43,0
"387","Bouteloua curtipendula","e1q5-1",43,1660.89093631767,1771.19696471907,44,0
"388","Bouteloua curtipendula","e1q5-1",44,1871.22906197429,2252.19386078866,45,3
"389","Bouteloua curtipendula","e1q5-1",45,1855.81881042543,1615.95414000505,46,0
"390","Bouteloua curtipendula","e1q5-1",46,1886.92423221432,1612.97717480189,47,0
"391","Bouteloua curtipendula","e1q5-1",47,1194.71632197113,876.166726274407,48,1
"392","Bouteloua curtipendula","e1q5-1",48,2128.18765713825,1225.03468632294,49,14
"393","Bouteloua curtipendula","e1q5-1",49,523.917308166778,432.921526202348,50,5
"394","Bouteloua curtipendula","e1q5-1",50,887.715739180993,473.916901823161,51,7
"395","Bouteloua curtipendula","e1q5-1",51,982.057299754066,718.259165827061,52,3
"396","Bouteloua curtipendula","e1q5-1",52,913.162793761325,572.377513855412,53,7
"397","Bouteloua curtipendula","e1q5-1",53,908.423457232517,573.863821676448,54,1
"398","Bouteloua curtipendula","e1q5-1",54,1012.86281357754,694.144746408609,55,5
"399","Bouteloua curtipendula","e1q5-1",55,1054.24583822577,690.340638634145,56,1
"400","Bouteloua curtipendula","e1q5-1",56,391.315608674328,359.320647127151,57,0
"401","Bouteloua curtipendula","e1q5-1",57,301.167745498341,376.131747273041,58,7
"402","Bouteloua curtipendula","e1q5-1",58,302.072275040815,565.150718562817,59,2
"403","Bouteloua curtipendula","e1q5-1",59,484.949310750414,603.769055744085,60,12
"404","Bouteloua curtipendula","e1q5-1",60,544.063659650755,676.214526694787,61,3
"405","Bouteloua curtipendula","e1q5-1",61,174.960008298096,712.140681512789,62,1
"406","Bouteloua curtipendula","e1q5-1",62,560.737703706211,929.571813305701,63,18
"407","Bouteloua curtipendula","e1q5-1",63,233.906441853553,709.906524286261,64,4
"408","Bouteloua curtipendula","e1q5-1",64,285.062669672664,704.15989481635,65,3
"409","Bouteloua curtipendula","e1q5-1",65,207.592522115594,1017.8856146598,66,9
"410","Bouteloua curtipendula","e1q5-1",66,34.9200233211873,902.752142779239,67,4
"411","Bouteloua curtipendula","e1q5-1",70,38.9901461815786,962.369717430572,71,0
"412","Bouteloua curtipendula","e1q5-1",71,272.46952203086,879.792318348958,72,7
"413","Bouteloua curtipendula","e1q5-1",72,2.16124399211729,729.790880864145,73,0
"414","Bouteloua curtipendula","e1q5-2",34,59.4632981119522,1842.51238023898,35,4
"415","Bouteloua curtipendula","e1q5-2",35,327.940003620902,890.871385505286,36,7
"416","Bouteloua curtipendula","e1q5-2",36,471.382983146566,537.922887977719,37,2
"417","Bouteloua curtipendula","e1q5-2",38,750.260013564904,1140.96139394001,39,0
"418","Bouteloua curtipendula","e1q5-2",39,1592.13218140049,1224.37247967865,40,2
"419","Bouteloua curtipendula","e1q5-2",40,145.027104475365,529.735645388724,41,2
"420","Bouteloua curtipendula","e1q5-2",41,637.982461064342,1057.32174268367,42,2
"421","Bouteloua curtipendula","e1q5-2",42,1481.34426908627,1641.37435344769,43,3
"422","Bouteloua curtipendula","e1q5-2",43,1729.14547161346,1771.19696471907,44,1
"423","Bouteloua curtipendula","e1q5-2",44,1426.37819927612,2252.19386078866,45,1
"424","Bouteloua curtipendula","e1q5-2",45,2562.56400656949,1615.95414000505,46,3
"425","Bouteloua curtipendula","e1q5-2",46,2126.99948075177,1612.97717480189,47,0
"426","Bouteloua curtipendula","e1q5-2",47,1092.21353664437,876.166726274407,48,3
"427","Bouteloua curtipendula","e1q5-2",48,1853.42069857186,1225.03468632294,49,4
"428","Bouteloua curtipendula","e1q5-2",49,600.412666766269,432.921526202348,50,10
"429","Bouteloua curtipendula","e1q5-2",50,635.444792485892,473.916901823161,51,4
"430","Bouteloua curtipendula","e1q5-2",51,667.588379517375,718.259165827061,52,12
"431","Bouteloua curtipendula","e1q5-2",53,455.141445651042,573.863821676448,54,0
"432","Bouteloua curtipendula","e1q5-2",54,683.344133358703,694.144746408609,55,13
"433","Bouteloua curtipendula","e1q5-2",55,661.549965576265,690.340638634145,56,4
"434","Bouteloua curtipendula","e1q5-2",56,858.227299489163,359.320647127151,57,7
"435","Bouteloua curtipendula","e1q5-2",57,388.278836442242,376.131747273041,58,1
"436","Bouteloua curtipendula","e1q5-2",58,319.181439402146,565.150718562817,59,6
"437","Bouteloua curtipendula","e1q5-2",59,311.92565517509,603.769055744085,60,3
"438","Bouteloua curtipendula","e1q5-2",60,266.099285902196,676.214526694787,61,0
"439","Bouteloua curtipendula","e1q5-2",61,249.654488299175,712.140681512789,62,1
"440","Bouteloua curtipendula","e1q5-2",62,35.962749372772,929.571813305701,63,4
"441","Bouteloua curtipendula","e1q5-2",63,26.2266223005225,709.906524286261,64,1
"442","Bouteloua curtipendula","e1q5-2",64,153.934061967309,704.15989481635,65,3
"443","Bouteloua curtipendula","e1q5-2",65,11.138708959228,1017.8856146598,66,0
"444","Bouteloua curtipendula","e1q5-2",66,490.105191127307,902.752142779239,67,3
"445","Bouteloua curtipendula","e1q5-2",69,104.837831373902,919.228692425924,70,4
"446","Bouteloua curtipendula","e1q5-2",70,73.8574035315183,962.369717430572,71,0
"447","Bouteloua curtipendula","e1q5-2",71,161.85223390615,879.792318348958,72,0
"448","Bouteloua curtipendula","e1q5-2",72,64.8411518627765,729.790880864145,73,12
"449","Bouteloua curtipendula","e1q5-3",34,510.462043442302,1842.51238023898,35,8
"450","Bouteloua curtipendula","e1q5-3",35,1014.43144772735,890.871385505286,36,34
"451","Bouteloua curtipendula","e1q5-3",36,794.095552424747,537.922887977719,37,5
"452","Bouteloua curtipendula","e1q5-3",37,1242.30327498419,921.530825074739,38,8
"453","Bouteloua curtipendula","e1q5-3",38,1199.68001975488,1140.96139394001,39,0
"454","Bouteloua curtipendula","e1q5-3",39,2010.94591216607,1224.37247967865,40,3
"455","Bouteloua curtipendula","e1q5-3",40,789.20107110994,529.735645388724,41,2
"456","Bouteloua curtipendula","e1q5-3",41,2291.68306696651,1057.32174268367,42,2
"457","Bouteloua curtipendula","e1q5-3",42,3032.57409711884,1641.37435344769,43,0
"458","Bouteloua curtipendula","e1q5-3",43,3826.92127073705,1771.19696471907,44,3
"459","Bouteloua curtipendula","e1q5-3",44,5248.19745975446,2252.19386078866,45,0
"460","Bouteloua curtipendula","e1q5-3",45,1601.72687454213,1615.95414000505,46,3
"461","Bouteloua curtipendula","e1q5-3",46,1062.14580713081,1612.97717480189,47,1
"462","Bouteloua curtipendula","e1q5-3",47,1488.41103728747,876.166726274407,48,10
"463","Bouteloua curtipendula","e1q5-3",48,2894.4420987229,1225.03468632294,49,1
"464","Bouteloua curtipendula","e1q5-3",49,325.749684032156,432.921526202348,50,1
"465","Bouteloua curtipendula","e1q5-3",50,317.536122729556,473.916901823161,51,5
"466","Bouteloua curtipendula","e1q5-3",51,267.833970673107,718.259165827061,52,9
"467","Bouteloua curtipendula","e1q5-3",52,50.1026208617902,572.377513855412,53,0
"468","Bouteloua curtipendula","e1q5-3",53,240.00913321681,573.863821676448,54,1
"469","Bouteloua curtipendula","e1q5-3",54,54.2302321738657,694.144746408609,55,4
"470","Bouteloua curtipendula","e1q5-3",55,67.8271530870669,690.340638634145,56,3
"471","Bouteloua curtipendula","e1q5-3",56,311.376286579111,359.320647127151,57,3
"472","Bouteloua curtipendula","e1q5-3",57,122.54497544458,376.131747273041,58,0
"473","Bouteloua curtipendula","e1q5-3",58,179.122496010095,565.150718562817,59,2
"474","Bouteloua curtipendula","e1q5-3",61,36.783500089883,712.140681512789,62,3
"475","Bouteloua curtipendula","e1q5-3",64,34.6110175330915,704.15989481635,65,2
"476","Bouteloua curtipendula","e1q5-3",65,141.21827381623,1017.8856146598,66,4
"477","Bouteloua curtipendula","e1q5-3",66,425.203173036597,902.752142779239,67,1
"478","Bouteloua curtipendula","e1q5-3",72,8.67127244008648,729.790880864145,73,3
"479","Bouteloua curtipendula","e1q5-4",34,872.520799219084,1842.51238023898,35,6
"480","Bouteloua curtipendula","e1q5-4",35,501.548290209525,890.871385505286,36,16
"481","Bouteloua curtipendula","e1q5-4",37,1882.54487199388,921.530825074739,38,0
"482","Bouteloua curtipendula","e1q5-4",38,2326.37937224101,1140.96139394001,39,2
"483","Bouteloua curtipendula","e1q5-4",39,3853.66447378769,1224.37247967865,40,0
"484","Bouteloua curtipendula","e1q5-4",40,1919.27801219445,529.735645388724,41,0
"485","Bouteloua curtipendula","e1q5-4",41,3376.03526467914,1057.32174268367,42,1
"486","Bouteloua curtipendula","e1q5-4",42,4734.67389275805,1641.37435344769,43,0
"487","Bouteloua curtipendula","e1q5-4",43,5909.72380411925,1771.19696471907,44,0
"488","Bouteloua curtipendula","e1q5-4",44,7478.52157525537,2252.19386078866,45,0
"489","Bouteloua curtipendula","e1q5-4",45,6912.46372305458,1615.95414000505,46,0
"490","Bouteloua curtipendula","e1q5-4",46,7175.70516843615,1612.97717480189,47,0
"491","Bouteloua curtipendula","e1q5-4",47,2304.92406635205,876.166726274407,48,0
"492","Bouteloua curtipendula","e1q5-4",48,6400.23679367023,1225.03468632294,49,0
"493","Bouteloua curtipendula","e1q5-4",49,535.940768474281,432.921526202348,50,0
"494","Bouteloua curtipendula","e1q5-4",50,308.574333684428,473.916901823161,51,2
"495","Bouteloua curtipendula","e1q5-4",51,855.705689428914,718.259165827061,52,29
"496","Bouteloua curtipendula","e1q5-4",52,30.1222724867425,572.377513855412,53,0
"497","Bouteloua curtipendula","e1q5-4",53,314.309409542181,573.863821676448,54,2
"498","Bouteloua curtipendula","e1q5-4",54,640.898664498241,694.144746408609,55,12
"499","Bouteloua curtipendula","e1q5-4",55,121.009947937376,690.340638634145,56,0
"500","Bouteloua curtipendula","e1q5-4",56,407.538993512232,359.320647127151,57,5
"501","Bouteloua curtipendula","e1q5-4",57,712.591221992286,376.131747273041,58,5
"502","Bouteloua curtipendula","e1q5-4",58,538.044211260151,565.150718562817,59,9
"503","Bouteloua curtipendula","e1q5-4",60,178.712693591442,676.214526694787,61,2
"504","Bouteloua curtipendula","e1q5-4",61,728.14733469517,712.140681512789,62,13
"505","Bouteloua curtipendula","e1q5-4",64,43.2271659611305,704.15989481635,65,2
"506","Bouteloua curtipendula","e1q5-4",65,115.595239278841,1017.8856146598,66,8
"507","Bouteloua curtipendula","e1q5-4",66,386.46230205255,902.752142779239,67,2
"508","Bouteloua curtipendula","e1q5-4",67,119.117010492984,531.486462469618,68,1
"509","Bouteloua curtipendula","e1q5-4",72,407.145866576937,729.790880864145,73,6
"510","Bouteloua curtipendula","e2q2-1",35,1564.21104108124,890.871385505286,36,4
"511","Bouteloua curtipendula","e2q2-1",36,987.715685039842,537.922887977719,37,2
"512","Bouteloua curtipendula","e2q2-1",37,1962.72593642672,921.530825074739,38,3
"513","Bouteloua curtipendula","e2q2-1",38,2816.7002240627,1140.96139394001,39,2
"514","Bouteloua curtipendula","e2q2-1",39,1981.71339012024,1224.37247967865,40,0
"515","Bouteloua curtipendula","e2q2-1",40,604.366092921016,529.735645388724,41,1
"516","Bouteloua curtipendula","e2q2-1",41,945.916730446979,1057.32174268367,42,3
"517","Bouteloua curtipendula","e2q2-1",42,2008.2636753482,1641.37435344769,43,0
"518","Bouteloua curtipendula","e2q2-1",43,2381.39461976342,1771.19696471907,44,4
"519","Bouteloua curtipendula","e2q2-1",44,1700.40752886126,2252.19386078866,45,2
"520","Bouteloua curtipendula","e2q2-1",45,2256.54893668848,1615.95414000505,46,1
"521","Bouteloua curtipendula","e2q2-1",46,2268.27817520512,1612.97717480189,47,3
"522","Bouteloua curtipendula","e2q2-1",47,165.755184349947,876.166726274407,48,0
"523","Bouteloua curtipendula","e2q2-1",48,347.109743242219,1225.03468632294,49,9
"524","Bouteloua curtipendula","e2q2-1",49,360.558175229693,432.921526202348,50,3
"525","Bouteloua curtipendula","e2q2-1",50,588.532119068599,473.916901823161,51,8
"526","Bouteloua curtipendula","e2q2-1",51,632.413001633072,718.259165827061,52,9
"527","Bouteloua curtipendula","e2q2-1",52,1092.9447917152,572.377513855412,53,1
"528","Bouteloua curtipendula","e2q2-1",53,1147.7376750472,573.863821676448,54,3
"529","Bouteloua curtipendula","e2q2-1",54,986.907955058922,694.144746408609,55,7
"530","Bouteloua curtipendula","e2q2-1",55,491.272590079742,690.340638634145,56,0
"531","Bouteloua curtipendula","e2q2-1",56,227.519029304159,359.320647127151,57,0
"532","Bouteloua curtipendula","e2q2-1",57,457.835958716514,376.131747273041,58,2
"533","Bouteloua curtipendula","e2q2-1",58,427.307621056937,565.150718562817,59,2
"534","Bouteloua curtipendula","e2q2-1",59,699.86379548186,603.769055744085,60,1
"535","Bouteloua curtipendula","e2q2-1",60,626.089635555811,676.214526694787,61,0
"536","Bouteloua curtipendula","e2q2-1",61,1004.79725133514,712.140681512789,62,2
"537","Bouteloua curtipendula","e2q2-1",63,321.099537977256,709.906524286261,64,0
"538","Bouteloua curtipendula","e2q2-1",64,172.122549774413,704.15989481635,65,6
"539","Bouteloua curtipendula","e2q2-1",65,966.288505500445,1017.8856146598,66,5
"540","Bouteloua curtipendula","e2q2-1",66,433.68586564105,902.752142779239,67,0
"541","Bouteloua curtipendula","e2q2-1",67,340.856680768569,531.486462469618,68,0
"542","Bouteloua curtipendula","e2q2-1",68,84.9738990870294,956.665486695544,69,3
"543","Bouteloua curtipendula","e2q2-1",69,44.1414122759038,919.228692425924,70,2
"544","Bouteloua curtipendula","e2q2-1",71,40.105215817455,879.792318348958,72,0
"545","Bouteloua curtipendula","e2q2-2",35,1019.19008121835,890.871385505286,36,6
"546","Bouteloua curtipendula","e2q2-2",36,780.387407409436,537.922887977719,37,22
"547","Bouteloua curtipendula","e2q2-2",37,1646.80801897827,921.530825074739,38,4
"548","Bouteloua curtipendula","e2q2-2",38,1967.61994085575,1140.96139394001,39,1
"549","Bouteloua curtipendula","e2q2-2",39,1252.30452557032,1224.37247967865,40,3
"550","Bouteloua curtipendula","e2q2-2",40,202.102367545869,529.735645388724,41,4
"551","Bouteloua curtipendula","e2q2-2",41,730.883788870231,1057.32174268367,42,1
"552","Bouteloua curtipendula","e2q2-2",42,675.767514908627,1641.37435344769,43,2
"553","Bouteloua curtipendula","e2q2-2",43,1629.91924117441,1771.19696471907,44,12
"554","Bouteloua curtipendula","e2q2-2",44,630.158789134767,2252.19386078866,45,8
"555","Bouteloua curtipendula","e2q2-2",45,926.187994949866,1615.95414000505,46,1
"556","Bouteloua curtipendula","e2q2-2",46,492.502117077235,1612.97717480189,47,4
"557","Bouteloua curtipendula","e2q2-2",48,79.6424109534588,1225.03468632294,49,4
"558","Bouteloua curtipendula","e2q2-2",49,22.9508586488177,432.921526202348,50,2
"559","Bouteloua curtipendula","e2q2-2",50,82.9877833875516,473.916901823161,51,15
"560","Bouteloua curtipendula","e2q2-2",51,158.738892991076,718.259165827061,52,17
"561","Bouteloua curtipendula","e2q2-2",52,407.867981539769,572.377513855412,53,4
"562","Bouteloua curtipendula","e2q2-2",53,279.116223450779,573.863821676448,54,3
"563","Bouteloua curtipendula","e2q2-2",54,1128.43482626669,694.144746408609,55,25
"564","Bouteloua curtipendula","e2q2-2",55,1130.27135794575,690.340638634145,56,1
"565","Bouteloua curtipendula","e2q2-2",56,503.157578595898,359.320647127151,57,0
"566","Bouteloua curtipendula","e2q2-2",57,968.154377480533,376.131747273041,58,0
"567","Bouteloua curtipendula","e2q2-2",58,277.377792976785,565.150718562817,59,1
"568","Bouteloua curtipendula","e2q2-2",59,181.381761635295,603.769055744085,60,4
"569","Bouteloua curtipendula","e2q2-2",60,248.999133553859,676.214526694787,61,1
"570","Bouteloua curtipendula","e2q2-2",61,843.584108833112,712.140681512789,62,5
"571","Bouteloua curtipendula","e2q2-2",62,108.024300654405,929.571813305701,63,12
"572","Bouteloua curtipendula","e2q2-2",63,707.589891517377,709.906524286261,64,5
"573","Bouteloua curtipendula","e2q2-2",64,392.935259893066,704.15989481635,65,4
"574","Bouteloua curtipendula","e2q2-2",65,1679.17094130937,1017.8856146598,66,11
"575","Bouteloua curtipendula","e2q2-2",66,53.8934082723366,902.752142779239,67,1
"576","Bouteloua curtipendula","e2q2-2",68,11.8966690872675,956.665486695544,69,0
"577","Bouteloua curtipendula","e2q2-2",69,449.011132306051,919.228692425924,70,8
"578","Bouteloua curtipendula","e2q2-2",70,187.805626613471,962.369717430572,71,4
"579","Bouteloua curtipendula","e2q2-2",71,65.9981543660912,879.792318348958,72,1
"580","Bouteloua curtipendula","e2q2-3",35,332.34283525886,890.871385505286,36,9
"581","Bouteloua curtipendula","e2q2-3",36,1067.42167838802,537.922887977719,37,42
"582","Bouteloua curtipendula","e2q2-3",37,1406.5783264231,921.530825074739,38,0
"583","Bouteloua curtipendula","e2q2-3",38,1979.85876283066,1140.96139394001,39,2
"584","Bouteloua curtipendula","e2q2-3",39,1037.11749016469,1224.37247967865,40,0
"585","Bouteloua curtipendula","e2q2-3",40,61.8812068406497,529.735645388724,41,0
"586","Bouteloua curtipendula","e2q2-3",41,71.3708225429833,1057.32174268367,42,0
"587","Bouteloua curtipendula","e2q2-3",42,295.138940850667,1641.37435344769,43,0
"588","Bouteloua curtipendula","e2q2-3",43,594.239416666319,1771.19696471907,44,1
"589","Bouteloua curtipendula","e2q2-3",44,895.40300639315,2252.19386078866,45,2
"590","Bouteloua curtipendula","e2q2-3",45,680.396308518201,1615.95414000505,46,3
"591","Bouteloua curtipendula","e2q2-3",46,834.091539711731,1612.97717480189,47,0
"592","Bouteloua curtipendula","e2q2-3",48,837.405010838272,1225.03468632294,49,0
"593","Bouteloua curtipendula","e2q2-3",49,773.730028646577,432.921526202348,50,8
"594","Bouteloua curtipendula","e2q2-3",50,420.89618432059,473.916901823161,51,3
"595","Bouteloua curtipendula","e2q2-3",51,726.240332587492,718.259165827061,52,11
"596","Bouteloua curtipendula","e2q2-3",52,390.969803335945,572.377513855412,53,0
"597","Bouteloua curtipendula","e2q2-3",53,492.872811826396,573.863821676448,54,0
"598","Bouteloua curtipendula","e2q2-3",54,957.903372477077,694.144746408609,55,20
"599","Bouteloua curtipendula","e2q2-3",55,2801.51084247575,690.340638634145,56,40
"600","Bouteloua curtipendula","e2q2-3",56,264.31004685817,359.320647127151,57,4
"601","Bouteloua curtipendula","e2q2-3",57,228.629467643111,376.131747273041,58,2
"602","Bouteloua curtipendula","e2q2-3",58,718.637014618064,565.150718562817,59,3
"603","Bouteloua curtipendula","e2q2-3",59,838.652516854287,603.769055744085,60,0
"604","Bouteloua curtipendula","e2q2-3",60,1177.51613962847,676.214526694787,61,2
"605","Bouteloua curtipendula","e2q2-3",61,474.910800965472,712.140681512789,62,2
"606","Bouteloua curtipendula","e2q2-3",62,686.053193777967,929.571813305701,63,9
"607","Bouteloua curtipendula","e2q2-3",63,648.997436915208,709.906524286261,64,0
"608","Bouteloua curtipendula","e2q2-3",64,555.651193950388,704.15989481635,65,3
"609","Bouteloua curtipendula","e2q2-3",65,954.50536604689,1017.8856146598,66,7
"610","Bouteloua curtipendula","e2q2-3",66,250.051029822206,902.752142779239,67,0
"611","Bouteloua curtipendula","e2q2-3",67,136.974870897237,531.486462469618,68,1
"612","Bouteloua curtipendula","e2q2-3",69,240.89620519842,919.228692425924,70,1
"613","Bouteloua curtipendula","e2q2-3",70,30.8577523739166,962.369717430572,71,1
"614","Bouteloua curtipendula","e2q2-3",71,85.776648578039,879.792318348958,72,0
"615","Bouteloua curtipendula","e2q2-3",72,60.110222423578,729.790880864145,73,0
"616","Bouteloua curtipendula","e2q2-4",34,202.807024428292,1842.51238023898,35,7
"617","Bouteloua curtipendula","e2q2-4",35,585.063693812302,890.871385505286,36,28
"618","Bouteloua curtipendula","e2q2-4",36,659.882331690855,537.922887977719,37,4
"619","Bouteloua curtipendula","e2q2-4",37,1354.34336838882,921.530825074739,38,4
"620","Bouteloua curtipendula","e2q2-4",38,1845.48472454911,1140.96139394001,39,1
"621","Bouteloua curtipendula","e2q2-4",39,1759.17233335363,1224.37247967865,40,2
"622","Bouteloua curtipendula","e2q2-4",40,587.961687140952,529.735645388724,41,0
"623","Bouteloua curtipendula","e2q2-4",41,1242.77001412692,1057.32174268367,42,5
"624","Bouteloua curtipendula","e2q2-4",42,1070.65884345407,1641.37435344769,43,0
"625","Bouteloua curtipendula","e2q2-4",43,1577.07251224958,1771.19696471907,44,7
"626","Bouteloua curtipendula","e2q2-4",44,1070.34510792474,2252.19386078866,45,6
"627","Bouteloua curtipendula","e2q2-4",45,1189.22816754932,1615.95414000505,46,4
"628","Bouteloua curtipendula","e2q2-4",46,1505.27267039226,1612.97717480189,47,2
"629","Bouteloua curtipendula","e2q2-4",47,633.046779309481,876.166726274407,48,4
"630","Bouteloua curtipendula","e2q2-4",48,735.542873705675,1225.03468632294,49,5
"631","Bouteloua curtipendula","e2q2-4",49,428.003332656276,432.921526202348,50,9
"632","Bouteloua curtipendula","e2q2-4",50,496.250940830951,473.916901823161,51,4
"633","Bouteloua curtipendula","e2q2-4",51,748.670906682142,718.259165827061,52,22
"634","Bouteloua curtipendula","e2q2-4",52,630.064686047127,572.377513855412,53,1
"635","Bouteloua curtipendula","e2q2-4",53,744.659037452373,573.863821676448,54,2
"636","Bouteloua curtipendula","e2q2-4",54,1189.31123860093,694.144746408609,55,7
"637","Bouteloua curtipendula","e2q2-4",55,954.480818736995,690.340638634145,56,7
"638","Bouteloua curtipendula","e2q2-4",56,446.693314962819,359.320647127151,57,1
"639","Bouteloua curtipendula","e2q2-4",57,125.734731931171,376.131747273041,58,0
"640","Bouteloua curtipendula","e2q2-4",58,188.841788777364,565.150718562817,59,19
"641","Bouteloua curtipendula","e2q2-4",59,435.958289534701,603.769055744085,60,7
"642","Bouteloua curtipendula","e2q2-4",60,1461.19743502663,676.214526694787,61,4
"643","Bouteloua curtipendula","e2q2-4",61,340.525525182368,712.140681512789,62,2
"644","Bouteloua curtipendula","e2q2-4",62,625.430318580491,929.571813305701,63,20
"645","Bouteloua curtipendula","e2q2-4",63,1.99801836613553,709.906524286261,64,0
"646","Bouteloua curtipendula","e2q2-4",64,121.707997407929,704.15989481635,65,0
"647","Bouteloua curtipendula","e2q2-4",65,820.383995323261,1017.8856146598,66,18
"648","Bouteloua curtipendula","e2q2-4",66,122.874227609245,902.752142779239,67,1
